source,target,weight
284,483,0.9279292225837708
285,291,0.9327289462089539
285,396,0.9292461276054382
285,1949,0.9284807443618774
285,304,0.9239820241928101
286,889,0.9482445120811462
287,1295,0.9070678949356079
288,540,0.937627911567688
288,421,0.9239991307258606
288,730,0.9234420657157898
288,836,0.9232614636421204
289,666,0.9318230748176575
289,857,0.931018590927124
289,841,0.9308252930641174
289,820,0.9303916692733765
289,933,0.9281384944915771
289,851,0.9278789162635803
290,897,0.9325785636901855
290,1805,0.8981427550315857
291,618,0.9329805970191956
291,1003,0.9293889999389648
291,727,0.9282666444778442
291,337,0.9225775003433228
292,378,0.9389827847480774
292,690,0.9363564848899841
292,414,0.9324348568916321
292,930,0.9317144155502319
293,508,0.9075717926025391
294,909,0.9352977871894836
294,536,0.9317865371704102
294,899,0.9305461645126343
294,924,0.9280198812484741
294,438,0.9273329973220825
294,523,0.9270808100700378
294,891,0.925926148891449
295,793,0.8957613706588745
296,389,0.9594032764434814
296,497,0.9248486161231995
296,1732,0.9243623614311218
296,351,0.9226948022842407
296,537,0.9178139567375183
297,827,0.9378464818000793
297,439,0.9205151200294495
298,926,0.9344493746757507
298,778,0.9327846765518188
298,835,0.9304304718971252
298,970,0.9280433654785156
298,341,0.926766574382782
299,1731,0.9241117835044861
299,1888,0.922305166721344
299,658,0.9134678840637207
299,598,0.9132555723190308
299,1017,0.9084306359291077
300,342,0.9348149299621582
300,451,0.9339970946311951
300,528,0.9130458831787109
301,777,0.9219740629196167
301,317,0.9213476181030273
301,1891,0.9210515022277832
301,930,0.9177842140197754
302,410,0.9570111632347107
302,486,0.9341087937355042
302,625,0.92963707447052
302,388,0.9295350313186646
302,613,0.925209641456604
302,531,0.9251171350479126
303,569,0.9583093523979187
303,915,0.9351354837417603
303,697,0.9344161748886108
303,798,0.9242354035377502
303,448,0.9224280118942261
303,485,0.9183264374732971
303,755,0.9177329540252686
304,727,0.9296688437461853
304,442,0.9258432388305664
305,659,0.9266359210014343
305,526,0.9248325824737549
305,658,0.923836350440979
305,425,0.9217793941497803
305,1339,0.9213293790817261
306,801,0.9327836632728577
306,802,0.9307479858398438
306,391,0.9251094460487366
306,501,0.9222355484962463
306,1443,0.9222355484962463
307,620,0.9090692400932312
308,367,0.9475233554840088
308,904,0.9384979009628296
308,376,0.9362891316413879
308,405,0.9330190420150757
308,821,0.9312697649002075
308,836,0.9251731634140015
309,1430,0.9209356904029846
309,863,0.9099242687225342
309,325,0.908356249332428
310,786,0.9281654357910156
310,958,0.9177451729774475
310,1652,0.9134224057197571
311,487,0.914063036441803
311,1420,0.914063036441803
312,395,0.9651470184326172
312,612,0.9316950440406799
312,510,0.9254155158996582
312,390,0.9246494770050049
312,509,0.9237797856330872
313,928,0.9337155222892761
313,411,0.9287338256835938
313,579,0.9187068343162537
313,360,0.9182875752449036
314,507,0.9306524991989136
314,850,0.9097694754600525
315,907,0.8911940455436707
316,820,0.9328276515007019
316,488,0.9293265342712402
316,600,0.9260339736938477
316,526,0.9213347434997559
317,999,0.9296029806137085
318,587,0.939738929271698
318,695,0.9213560819625854
318,668,0.9164930582046509
318,552,0.9145049452781677
319,1012,0.9398707747459412
319,578,0.9381337761878967
319,773,0.9301493763923645
319,1671,0.9278094172477722
319,431,0.9260802865028381
319,398,0.9246809482574463
319,817,0.9242324829101562
319,910,0.9222368597984314
320,1265,0.999999463558197
320,1118,0.9632508754730225
320,1697,0.9228767156600952
321,744,0.9193116426467896
322,848,0.9287439584732056
322,1760,0.9179956316947937
322,1132,0.9150248169898987
322,1817,0.9135477542877197
322,1204,0.9121896624565125
324,486,0.9199581742286682
324,574,0.9186608195304871
324,774,0.917732298374176
325,827,0.917809009552002
326,328,0.9575796127319336
326,411,0.9447605609893799
326,756,0.9440147280693054
326,928,0.9381729960441589
326,405,0.9305683970451355
326,430,0.9290672540664673
326,1883,0.9278538823127747
327,1698,0.9180999994277954
327,1490,0.915482759475708
328,893,0.9425002932548523
328,928,0.9408814311027527
328,626,0.9365277290344238
328,789,0.9359187483787537
328,411,0.9354325532913208
328,756,0.9352128505706787
328,561,0.9318344593048096
329,471,0.9283520579338074
329,571,0.9214677810668945
329,570,0.917827844619751
330,1719,0.9309766292572021
330,1170,0.9298209547996521
330,1222,0.9237884879112244
330,1268,0.923694372177124
330,608,0.9185731410980225
330,1115,0.912376344203949
330,1194,0.910918653011322
331,434,0.9125264286994934
332,844,0.9371954798698425
332,837,0.9239479899406433
332,389,0.9188321828842163
333,1845,0.9228301644325256
334,778,0.9261645078659058
334,676,0.9227818846702576
335,497,0.9315226674079895
335,980,0.9223942756652832
335,911,0.9145464301109314
336,816,0.9220166206359863
337,396,0.9251254796981812
337,463,0.9248420596122742
337,474,0.9238197803497314
338,832,0.8903263211250305
338,919,0.8840245604515076
340,781,0.9350304007530212
340,542,0.9293700456619263
341,913,0.9343807101249695
341,835,0.92840176820755
341,525,0.9269688725471497
341,970,0.9263662099838257
341,1233,0.9220401048660278
342,343,0.944561779499054
342,451,0.9341485500335693
343,488,0.941322922706604
343,605,0.9390754103660583
343,789,0.9372807145118713
343,675,0.9330993890762329
343,388,0.930098831653595
344,535,0.9199129939079285
345,696,0.9350689649581909
345,632,0.9305146336555481
345,644,0.9299948811531067
345,538,0.9285373687744141
345,362,0.9273644089698792
346,960,0.9233897924423218
346,746,0.9182261824607849
346,477,0.9108818769454956
346,714,0.9081994295120239
347,688,0.9323108792304993
347,569,0.926487386226654
347,776,0.9259641170501709
347,497,0.9240779876708984
347,697,0.9234538078308105
347,911,0.9182958602905273
347,350,0.9170330762863159
347,361,0.9163104295730591
348,1280,0.9999998807907104
348,425,0.9211720824241638
348,526,0.9176650047302246
348,776,0.9163496494293213
350,548,0.9186763763427734
350,361,0.9170483946800232
351,389,0.9335528612136841
351,906,0.9270547032356262
351,622,0.9231013059616089
353,1186,0.9316896200180054
353,1150,0.929072916507721
353,412,0.9290555715560913
353,772,0.9271574020385742
353,1784,0.9241805672645569
355,557,0.9212174415588379
356,1906,0.9322923421859741
356,1262,0.9172560572624207
356,1192,0.9123926758766174
357,1200,0.9160637855529785
358,651,0.9447295665740967
358,657,0.9250786304473877
358,682,0.9221203923225403
358,737,0.9218284487724304
358,718,0.9217647910118103
359,702,0.9317105412483215
359,380,0.9253625869750977
359,946,0.9240493178367615
359,794,0.9216578602790833
359,892,0.9178756475448608
360,952,0.9368630647659302
360,734,0.9281522631645203
360,763,0.9191645383834839
361,853,0.9240368008613586
361,395,0.9238855838775635
362,448,0.9215641021728516
364,1431,0.9379663467407227
364,774,0.9231143593788147
364,798,0.9132347702980042
365,1128,0.916090190410614
366,400,0.9239954948425293
366,715,0.9188930988311768
366,923,0.9122672080993652
367,904,0.9400104880332947
367,542,0.9381695985794067
367,757,0.9365022778511047
367,945,0.9359825849533081
367,821,0.9353592991828918
367,438,0.9334883689880371
367,376,0.9328109622001648
368,834,0.9209691882133484
368,662,0.9190241098403931
369,624,0.8948440551757812
369,427,0.8947219848632812
370,990,0.9230079650878906
370,1150,0.9209813475608826
370,449,0.9196761250495911
370,1283,0.919374942779541
371,821,0.9289587140083313
371,589,0.9252296686172485
371,545,0.9142813682556152
372,732,0.9178061485290527
372,500,0.9133585095405579
373,373,1.0
374,386,0.9237672090530396
374,609,0.918877899646759
374,911,0.9117728471755981
376,757,0.9363089203834534
376,820,0.9350264072418213
376,857,0.9332945346832275
376,388,0.9308881759643555
376,565,0.9308362603187561
377,989,0.9267621040344238
377,702,0.9248180389404297
377,822,0.9239610433578491
378,690,0.9210477471351624
378,494,0.9203277230262756
378,697,0.9171652793884277
379,483,0.9462501406669617
379,844,0.9263190627098083
379,921,0.9245185852050781
380,702,0.9334319829940796
380,989,0.9296937584877014
380,490,0.9257652163505554
380,562,0.9234874248504639
380,941,0.9231842160224915
380,1618,0.9208333492279053
380,748,0.9208333492279053
381,809,0.9319334030151367
381,901,0.9299532175064087
381,881,0.9106941819190979
382,513,0.9502003192901611
382,653,0.9112869501113892
383,773,0.9215412139892578
384,714,0.9392913579940796
384,1200,0.917178750038147
385,1485,0.9179245829582214
385,1386,0.9166375994682312
385,1973,0.9139366745948792
385,1109,0.9124555587768555
386,1155,0.9164811968803406
386,416,0.9129383563995361
387,875,0.9195151329040527
387,663,0.9170745015144348
388,690,0.9362466335296631
388,553,0.9344291090965271
388,857,0.9334602952003479
388,566,0.928776204586029
389,717,0.936652660369873
389,443,0.9236096739768982
389,664,0.9199959635734558
389,440,0.9199312329292297
391,614,0.914570689201355
395,422,0.9231391549110413
395,1013,0.9195411801338196
396,910,0.92425537109375
397,1293,0.9340846538543701
397,1816,0.9273589253425598
397,1481,0.9233330488204956
397,686,0.9204968810081482
398,720,0.9270004034042358
398,578,0.9231007695198059
401,530,0.938368558883667
401,417,0.9375196695327759
401,407,0.9256222248077393
401,708,0.925473690032959
401,513,0.9241253137588501
401,803,0.9226043820381165
402,536,0.9432154893875122
404,950,0.921755313873291
404,918,0.9156646728515625
404,843,0.9141316413879395
405,944,0.939852774143219
405,565,0.9330365657806396
405,1012,0.9296515583992004
405,946,0.9290754795074463
405,1883,0.9290242791175842
406,520,0.9321364760398865
406,740,0.9242784380912781
406,752,0.9230811595916748
406,549,0.9164931178092957
407,595,0.9267468452453613
407,828,0.9260092973709106
407,439,0.9250973463058472
407,461,0.921512246131897
408,460,0.9383403062820435
408,760,0.935073971748352
408,430,0.9297745823860168
408,644,0.9273040890693665
408,750,0.9263790249824524
409,938,0.9123674035072327
410,625,0.9254562854766846
410,1894,0.919459879398346
411,928,0.9633315801620483
411,430,0.9502711296081543
411,677,0.9438495635986328
411,704,0.9331583976745605
411,524,0.9263062477111816
412,1285,0.9290555715560913
412,816,0.9272736310958862
414,494,0.9240549802780151
414,802,0.9220098853111267
414,930,0.9208127856254578
414,625,0.9175243377685547
415,470,0.918237030506134
415,1896,0.9122280478477478
417,530,0.9482169151306152
417,685,0.9328269958496094
417,626,0.9320155382156372
417,439,0.9298480153083801
418,1228,0.916801393032074
418,769,0.91156405210495
419,1883,0.9372125267982483
419,536,0.9334500432014465
419,982,0.9315692186355591
419,924,0.9233556985855103
419,1919,0.9229987859725952
420,769,0.9158201217651367
421,507,0.92828768491745
421,963,0.9237117767333984
422,599,0.9290739297866821
422,1003,0.9273595213890076
422,891,0.925095796585083
423,925,0.9155024290084839
425,1280,0.9211720824241638
426,601,0.9294800758361816
427,916,0.9086843132972717
428,519,0.9304437041282654
428,791,0.9226124882698059
428,437,0.9102985858917236
429,896,0.927632212638855
429,432,0.9261637926101685
429,1719,0.9221194982528687
429,648,0.9149307012557983
430,662,0.9402828812599182
430,928,0.9351051449775696
430,781,0.9347600936889648
430,862,0.9334461688995361
430,802,0.9324969053268433
430,795,0.9319421052932739
430,760,0.9295116662979126
431,696,0.9413934350013733
431,817,0.9275997281074524
431,720,0.9266206622123718
431,844,0.9264684319496155
431,1012,0.9241840243339539
431,529,0.9218953847885132
431,1452,0.9218953847885132
432,896,0.9216433763504028
432,982,0.9194375872612
433,855,0.927219808101654
433,940,0.920716404914856
433,746,0.9206152558326721
433,960,0.9186350107192993
433,505,0.9185869097709656
433,477,0.9103367924690247
435,822,0.9287124872207642
435,912,0.9250463247299194
436,881,0.9077292084693909
438,841,0.9399133324623108
438,542,0.9284800887107849
438,752,0.9270615577697754
438,890,0.9257879853248596
439,730,0.9208948612213135
440,491,0.9437950849533081
440,914,0.923907995223999
441,682,0.9449214339256287
441,642,0.9277421832084656
441,591,0.9275835752487183
441,870,0.926786482334137
441,756,0.9265578985214233
441,559,0.9259094595909119
441,503,0.9242345094680786
441,937,0.923999011516571
442,512,0.9357084631919861
442,877,0.9288638234138489
442,605,0.928825318813324
442,846,0.9244503974914551
442,520,0.9242866635322571
442,879,0.924271285533905
443,733,0.930252730846405
443,644,0.9259470105171204
443,515,0.9154609441757202
444,445,0.9187713265419006
445,683,0.8985756635665894
446,1726,0.9191480875015259
447,448,0.9141898155212402
448,697,0.9528070688247681
448,712,0.9207240343093872
449,578,0.9291423559188843
449,771,0.9215654730796814
449,563,0.9213946461677551
449,481,0.9201523065567017
449,518,0.9187073111534119
450,800,0.9305963516235352
450,460,0.9272200465202332
450,488,0.9257046580314636
450,896,0.9247552752494812
450,924,0.9244493842124939
450,585,0.9242111444473267
450,637,0.9237020611763
451,460,0.9240044951438904
452,1787,0.933779239654541
452,1076,0.9278347492218018
452,1431,0.9191226959228516
453,875,0.9292604923248291
453,990,0.9229691624641418
454,1879,0.919252336025238
454,613,0.916227400302887
455,835,0.9376016855239868
455,913,0.9325006604194641
455,703,0.9261552691459656
455,847,0.9252796769142151
455,555,0.9242697954177856
455,707,0.918704628944397
456,1766,0.9290972948074341
456,702,0.928717315196991
456,974,0.9245362281799316
456,941,0.9206163287162781
456,963,0.9204805493354797
457,457,1.0
458,1212,0.9331983923912048
458,891,0.9261668920516968
458,774,0.9153597354888916
459,595,0.9248660206794739
459,525,0.9203107357025146
459,530,0.9190068244934082
460,553,0.939186692237854
460,689,0.9243212342262268
461,754,0.9295907616615295
461,513,0.9233640432357788
462,549,0.9437204003334045
462,612,0.9315662384033203
462,520,0.9245284795761108
462,846,0.9199579358100891
464,1165,0.903119683265686
465,1046,0.9208554029464722
465,834,0.9153882265090942
466,478,0.9200888872146606
466,1409,0.9200888872146606
467,526,0.921403169631958
468,1391,0.9999997019767761
468,1699,0.9250584840774536
468,674,0.9128783345222473
468,1652,0.9128274917602539
469,816,0.9423048496246338
469,570,0.9175287485122681
470,1338,0.918237030506134
470,819,0.9178147912025452
470,964,0.9123456478118896
473,1241,0.9214531779289246
473,1697,0.9155977368354797
473,1295,0.9151380658149719
474,651,0.9371793866157532
474,540,0.9274168014526367
474,1149,0.9254170656204224
474,836,0.9235580563545227
474,1290,0.9231113195419312
475,715,0.9401158094406128
475,923,0.9261748194694519
475,962,0.9182766675949097
475,676,0.9119712114334106
475,1183,0.9066109657287598
476,476,1.0
476,736,0.9443946480751038
476,1613,0.9443946480751038
477,746,0.9562113881111145
477,960,0.9349668622016907
477,1228,0.9292810559272766
478,478,1.0
478,1991,0.9267178773880005
478,1695,0.9231414198875427
478,1387,0.9200888872146606
478,1949,0.9199953079223633
479,707,0.9134653210639954
479,620,0.9063700437545776
480,1416,0.9999997615814209
480,1674,0.9331427812576294
480,812,0.9331427812576294
481,482,0.9407491087913513
481,1396,0.9205318093299866
481,1150,0.9185317158699036
483,914,0.9331549406051636
483,935,0.9310060143470764
483,589,0.9271214604377747
484,885,0.914250910282135
485,712,0.9238797426223755
485,634,0.9167982935905457
485,751,0.91551673412323
486,587,0.9282822012901306
486,552,0.9246386885643005
486,1470,0.9228373765945435
488,789,0.9355993866920471
488,820,0.9316867589950562
488,757,0.9302006959915161
488,734,0.9260321259498596
490,986,0.918827474117279
491,717,0.9333128929138184
491,914,0.9324096441268921
491,801,0.9312804937362671
491,712,0.9303680658340454
491,956,0.9296783208847046
492,1146,0.9248905181884766
492,1432,0.9211867451667786
493,965,0.914279043674469
494,625,0.9284412860870361
496,734,0.9316736459732056
496,849,0.9284875988960266
496,866,0.927426278591156
496,510,0.9226541519165039
497,980,0.9294829964637756
497,801,0.9277857542037964
497,537,0.9239353537559509
499,593,0.9255690574645996
499,569,0.9250196218490601
500,879,0.9247531294822693
500,732,0.9167886972427368
500,938,0.9130434989929199
501,1443,0.9999997615814209
501,1076,0.9314441680908203
501,1057,0.9275854825973511
501,1732,0.9271610975265503
501,1952,0.9209054112434387
502,1672,0.9123106598854065
502,807,0.9123106598854065
503,682,0.9288759827613831
503,592,0.9232791662216187
503,852,0.9227964878082275
504,804,0.9131041169166565
505,940,0.9228697419166565
505,927,0.9088985919952393
506,910,0.9282323718070984
506,554,0.9180227518081665
506,568,0.9161721467971802
506,1213,0.9159398078918457
507,734,0.929976224899292
507,521,0.9298709630966187
507,762,0.9293683767318726
507,727,0.9284877181053162
507,558,0.9277081489562988
508,643,0.9141161441802979
509,753,0.9292612671852112
509,661,0.9199491143226624
510,637,0.9251969456672668
510,731,0.9249162077903748
511,809,0.9314883947372437
511,592,0.9172194004058838
512,639,0.9418111443519592
512,893,0.9373028874397278
512,802,0.935552716255188
512,673,0.9349555969238281
513,530,0.9364892244338989
513,595,0.930866539478302
513,525,0.9234275817871094
513,771,0.9220064878463745
515,1876,0.9260526895523071
515,967,0.9157946705818176
516,1077,0.9486039280891418
516,1226,0.9283685088157654
516,1123,0.9129250049591064
518,961,0.9214488863945007
519,791,0.934438943862915
519,763,0.9259456396102905
519,617,0.9243230223655701
519,839,0.924282968044281
520,612,0.9416415095329285
520,521,0.9303394556045532
521,727,0.9443203806877136
521,745,0.9261029958724976
521,847,0.9247729182243347
521,946,0.9246341586112976
522,879,0.9377897381782532
522,675,0.9291744232177734
522,882,0.9267577528953552
522,997,0.9262487888336182
522,639,0.9257527589797974
524,851,0.9650577902793884
524,560,0.9409336447715759
524,696,0.9386263489723206
524,866,0.9291160106658936
525,640,0.921574056148529
525,912,0.9182842969894409
526,1598,0.922878623008728
526,711,0.9181658625602722
526,1280,0.9176650047302246
529,959,0.9343650937080383
529,538,0.9299057126045227
529,720,0.9255063533782959
529,581,0.9240685701370239
530,827,0.9176253080368042
531,944,0.9349499344825745
531,1894,0.914581298828125
531,613,0.9116664528846741
532,535,0.9129022359848022
532,766,0.9125891327857971
533,1180,0.9237160682678223
533,963,0.9196413159370422
535,995,0.9256032705307007
535,663,0.9186739325523376
535,947,0.9149987697601318
536,700,0.9406092762947083
536,704,0.9400289058685303
536,961,0.9332782626152039
536,909,0.932529091835022
538,935,0.9351529479026794
538,844,0.9312277436256409
538,1452,0.9299057126045227
538,670,0.9262902736663818
540,727,0.9423944354057312
540,891,0.9307544827461243
540,713,0.930476725101471
540,882,0.9302046298980713
541,713,0.9332118630409241
541,882,0.9289988279342651
541,997,0.924150824546814
542,909,0.9346520304679871
542,985,0.9312073588371277
542,559,0.9299845695495605
542,821,0.9290955066680908
542,836,0.926621675491333
543,806,0.9120404720306396
544,899,0.9341580271720886
544,924,0.925285816192627
544,617,0.9241847395896912
545,980,0.9345480799674988
546,744,0.9242128729820251
547,1471,0.9999997019767761
547,1263,0.9198299050331116
547,1647,0.9185218811035156
548,816,0.925496518611908
548,847,0.9236539602279663
548,918,0.9204254746437073
549,739,0.9234106540679932
549,752,0.9209595322608948
549,1699,0.9179470539093018
551,656,0.9203741550445557
552,1718,0.9275864958763123
552,856,0.9275864958763123
552,1729,0.925770103931427
552,876,0.925770103931427
552,1185,0.9139034152030945
553,689,0.9305115938186646
553,607,0.9278956055641174
553,772,0.925838828086853
553,615,0.9246889352798462
553,739,0.9234923124313354
554,1472,0.9254392385482788
554,758,0.9213520884513855
555,961,0.9235534071922302
555,988,0.9234781265258789
557,810,0.9336585402488708
557,578,0.9237127304077148
559,945,0.9409113526344299
559,944,0.9308404922485352
559,841,0.929303765296936
560,561,0.9590877890586853
561,762,0.9366693496704102
561,866,0.9356592893600464
561,605,0.927306056022644
563,578,0.934638261795044
563,1283,0.9316750168800354
563,990,0.927548348903656
563,1870,0.9272959232330322
563,1831,0.9265270829200745
563,1125,0.9252009987831116
563,898,0.9222443699836731
563,929,0.9205820560455322
564,1206,0.9189844727516174
564,1749,0.9173577427864075
565,944,0.9385751485824585
565,841,0.9356458187103271
565,757,0.9354294538497925
565,945,0.9310266375541687
565,820,0.9294019341468811
565,666,0.9270594716072083
566,606,0.9328411221504211
567,586,0.9282134771347046
567,1687,0.9128560423851013
568,873,0.9287005066871643
568,877,0.9277350902557373
568,1113,0.9248805642127991
568,1699,0.9147925972938538
569,697,0.9301323890686035
569,688,0.9298631548881531
569,593,0.9295791983604431
569,817,0.9255967140197754
569,915,0.922074019908905
571,783,0.9227592349052429
571,968,0.9195523262023926
571,984,0.9167044758796692
576,915,0.9157071709632874
576,1275,0.9100375175476074
577,1348,0.9237063527107239
578,1870,0.9365509152412415
578,773,0.9351473450660706
578,898,0.9226477742195129
578,990,0.9225749373435974
581,720,0.9573763012886047
581,1452,0.9240685701370239
581,929,0.9168306589126587
581,900,0.912501335144043
582,1969,0.9319823980331421
582,998,0.9165216684341431
582,1834,0.9026322960853577
584,1397,0.9106673002243042
585,756,0.9335037469863892
587,777,0.9232553243637085
587,930,0.9230676293373108
589,956,0.9276233315467834
589,837,0.924470067024231
589,921,0.9243873953819275
590,1927,0.8930092453956604
591,642,0.9763826727867126
591,682,0.9227662682533264
592,875,0.9336240291595459
592,732,0.9308677315711975
592,745,0.9228568077087402
593,717,0.9232415556907654
593,1852,0.9219962954521179
593,755,0.9192003607749939
594,1238,0.9163879156112671
594,1401,0.9027324914932251
594,1972,0.9015926718711853
595,988,0.9265384674072266
597,877,0.9245349764823914
597,780,0.9210250973701477
597,853,0.9172505140304565
598,636,0.9372757077217102
598,772,0.9316365718841553
598,1731,0.922597348690033
599,760,0.9313421249389648
599,645,0.9290589094161987
599,910,0.9263849258422852
601,756,0.9318482279777527
601,928,0.9263173937797546
601,890,0.923947811126709
601,874,0.9238337874412537
602,852,0.9216527938842773
602,991,0.9205496311187744
605,675,0.9351773858070374
605,1393,0.9214311838150024
608,1268,0.9271556735038757
608,1789,0.9218931198120117
609,743,0.9083261489868164
610,835,0.929301917552948
610,763,0.9212955236434937
610,970,0.9187865257263184
610,791,0.9162296652793884
611,1158,0.9172806739807129
611,1839,0.9155336618423462
611,1670,0.9082304239273071
611,824,0.904695451259613
611,1196,0.9034642577171326
612,707,0.9327331185340881
612,716,0.926345705986023
613,625,0.931654155254364
613,1879,0.917779803276062
614,660,0.9293887615203857
614,949,0.9288508296012878
614,1199,0.916164755821228
614,729,0.9146405458450317
614,825,0.9142106175422668
615,1784,0.9259154796600342
615,862,0.9243655800819397
615,916,0.9238727688789368
615,1891,0.9231950044631958
615,777,0.9224883317947388
616,723,0.9216349124908447
616,1607,0.9216349124908447
616,632,0.9158193469047546
617,716,0.9235468506813049
617,829,0.9208835959434509
617,962,0.9193751811981201
617,932,0.9189503788948059
619,791,0.91881263256073
621,729,0.9129036664962769
622,776,0.9267047047615051
622,911,0.914390504360199
623,723,0.9102529287338257
624,1791,0.8979763388633728
625,930,0.926232635974884
626,827,0.9297710657119751
626,904,0.9294005036354065
627,733,0.9246889352798462
628,637,0.929629921913147
628,896,0.9169910550117493
629,630,0.9484425187110901
629,989,0.9257345199584961
629,849,0.921362042427063
630,1233,0.9161519408226013
634,782,0.941102147102356
636,772,0.9284959435462952
636,1731,0.9244727492332458
636,1802,0.9226450324058533
636,658,0.9192492365837097
636,787,0.918924868106842
637,1428,0.9447942972183228
637,1826,0.9359317421913147
637,896,0.9274928569793701
637,800,0.9265921115875244
637,1472,0.9253628253936768
642,682,0.9289801120758057
644,801,0.9332303404808044
644,717,0.9316465258598328
644,760,0.9287357926368713
645,830,0.9320269823074341
645,750,0.9313119649887085
645,837,0.927944004535675
645,977,0.9237967133522034
645,752,0.9227294325828552
645,774,0.9211848974227905
647,1856,0.8972223401069641
648,896,0.9176933765411377
650,912,0.9460820555686951
650,722,0.9183481931686401
651,657,0.945817232131958
653,979,0.9303072690963745
653,952,0.9238554835319519
654,893,0.9347320199012756
655,1551,0.999999463558197
657,806,0.9272689819335938
657,737,0.9255691766738892
657,722,0.9244268536567688
658,659,0.9321846961975098
658,958,0.9270076155662537
659,772,0.9316732883453369
659,1742,0.9226075410842896
660,1597,0.9118163585662842
660,825,0.9090268015861511
661,811,0.9055793285369873
663,892,0.9178310036659241
664,935,0.9224833846092224
664,691,0.9187020063400269
664,911,0.917293906211853
665,1553,0.9999997615814209
665,1888,0.9530468583106995
666,841,0.933620035648346
666,863,0.9247829914093018
670,809,0.9314705729484558
670,694,0.9271938800811768
671,815,0.901857316493988
673,846,0.9218012094497681
674,1391,0.9128783345222473
675,725,0.9285135269165039
676,778,0.9248753786087036
676,839,0.9126741886138916
677,1883,0.9278336763381958
678,787,0.920566976070404
679,1570,0.9999998807907104
680,977,0.9274119138717651
680,749,0.9222488403320312
682,756,0.9359335899353027
682,937,0.9235502481460571
683,738,0.9062042236328125
685,704,0.9279069900512695
685,861,0.9186853170394897
686,1812,0.9235681891441345
688,779,0.9394468665122986
689,765,0.9178647398948669
690,692,0.9176709651947021
691,904,0.921085000038147
692,695,0.9148985743522644
692,876,0.9134766459465027
692,1729,0.9134766459465027
694,809,0.9237703680992126
696,945,0.9406363368034363
696,809,0.9367169141769409
696,944,0.9318568110466003
696,956,0.9314360022544861
696,954,0.9294613599777222
697,792,0.926160454750061
697,950,0.9183998703956604
698,741,0.9223674535751343
700,810,0.9285934567451477
700,835,0.9270654916763306
701,1783,0.9281837940216064
702,989,0.9431254863739014
702,1149,0.9271249175071716
703,835,0.9308375716209412
703,970,0.9240448474884033
703,778,0.9185169339179993
704,756,0.9343621134757996
704,928,0.929070234298706
705,863,0.9578788876533508
705,1354,0.9074496030807495
706,763,0.9198812246322632
707,811,0.9129708409309387
710,720,0.9255191087722778
711,730,0.9250627160072327
711,985,0.9202393293380737
712,906,0.952479898929596
712,751,0.9326850175857544
713,1003,0.9329730272293091
713,837,0.9284785985946655
713,780,0.9274861812591553
714,1164,0.9240818619728088
715,962,0.9281126856803894
715,850,0.9156903624534607
717,914,0.9331656694412231
718,893,0.9389168620109558
718,957,0.9230695962905884
718,722,0.9217768907546997
719,1707,0.8991859555244446
720,1035,0.9313371777534485
720,1452,0.9255063533782959
720,1164,0.9228360652923584
721,940,0.9114307165145874
721,927,0.8959962129592896
722,899,0.9283501505851746
723,1607,0.9999997019767761
723,948,0.9126758575439453
724,865,0.9282941818237305
724,933,0.9266203045845032
726,1104,0.9289577007293701
726,1036,0.9222819209098816
726,1587,0.913862407207489
726,1108,0.9099103808403015
726,1453,0.9093697667121887
726,1976,0.9093642234802246
729,1783,0.9207967519760132
729,949,0.9111047387123108
730,1659,0.9250137209892273
732,1870,0.9312589168548584
732,875,0.9238372445106506
733,792,0.9345778226852417
733,801,0.9328057765960693
733,1469,0.9254302978515625
734,800,0.9307063221931458
734,968,0.9245008230209351
734,847,0.924437940120697
735,1329,0.8967337012290955
736,1613,0.9999997019767761
736,1403,0.9443946480751038
736,1177,0.9311052560806274
736,1624,0.9176021814346313
736,1549,0.9174030423164368
738,1577,0.9091929793357849
739,740,0.917417585849762
740,816,0.9304624199867249
741,878,0.915322482585907
741,1204,0.9117730259895325
745,837,0.9261928796768188
745,946,0.9210423827171326
746,1228,0.9361723065376282
746,960,0.9341681599617004
746,855,0.9137706160545349
748,1656,0.9258493185043335
748,790,0.9258493185043335
748,1785,0.9202112555503845
748,1145,0.9191005825996399
749,886,0.9219914674758911
751,906,0.929144024848938
751,782,0.9064403772354126
754,911,0.9265361428260803
755,877,0.9278703331947327
755,1336,0.9272719025611877
755,1469,0.9266750812530518
755,1157,0.9244465827941895
755,1731,0.9216269850730896
755,1852,0.9187889695167542
757,820,0.9518560171127319
758,759,0.9299615621566772
758,1561,0.9277026057243347
758,1470,0.927554190158844
758,765,0.9256208539009094
760,870,0.9281033873558044
763,842,0.9243867993354797
764,764,1.0
764,1346,0.9376558065414429
764,1801,0.9334057569503784
764,1245,0.9219871759414673
765,1172,0.9260513782501221
765,1876,0.9243692755699158
765,980,0.9220333695411682
766,1144,0.917322039604187
771,899,0.928621768951416
771,984,0.9199843406677246
772,1234,0.9296306371688843
772,1285,0.9271574020385742
773,1128,0.91881263256073
774,837,0.924015462398529
774,996,0.9224860072135925
774,830,0.9144662618637085
776,844,0.9254106879234314
776,1592,0.924075722694397
776,911,0.9192756414413452
776,1280,0.9163496494293213
777,944,0.9333781599998474
777,930,0.9281958341598511
777,999,0.9274407029151917
777,946,0.923059344291687
778,970,0.9235988855361938
779,921,0.9201459288597107
781,857,0.9373616576194763
783,968,0.9161240458488464
